timestamp_utc,run_id,lane,priority,combo_id,dataset,system_version,hydrological_model,product_type,probe_date,status,bytes,error_class,error_message,output_path,request_json
2026-02-16T01:27:45Z,scan_20260216T012745Z,forecast,P1,P1__forecast__version_3_1__htessel_lisflood__control_forecast,cems-glofas-forecast,version_3_1,htessel_lisflood,control_forecast,2021-06-15,dry_run,,dry_run,probe not executed in dry-run mode,repro/glofas_coverage_scan_runs/scan_20260216T012745Z/downloads/forecast/P1__forecast__version_3_1__htessel_lisflood__control_forecast/2021-06-15.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""day"": [""15""], ""download_format"": ""zip"", ""hydrological_model"": [""htessel_lisflood""], ""leadtime_hour"": [""24""], ""month"": [""06""], ""product_type"": [""control_forecast""], ""system_version"": [""version_3_1""], ""variable"": [""river_discharge_in_the_last_24_hours""], ""year"": [""2021""]}"
2026-02-16T01:27:45Z,scan_20260216T012745Z,forecast,P1,P1__forecast__version_3_1__htessel_lisflood__control_forecast,cems-glofas-forecast,version_3_1,htessel_lisflood,control_forecast,2021-05-26,dry_run,,dry_run,probe not executed in dry-run mode,repro/glofas_coverage_scan_runs/scan_20260216T012745Z/downloads/forecast/P1__forecast__version_3_1__htessel_lisflood__control_forecast/2021-05-26.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""day"": [""26""], ""download_format"": ""zip"", ""hydrological_model"": [""htessel_lisflood""], ""leadtime_hour"": [""24""], ""month"": [""05""], ""product_type"": [""control_forecast""], ""system_version"": [""version_3_1""], ""variable"": [""river_discharge_in_the_last_24_hours""], ""year"": [""2021""]}"
2026-02-16T01:27:45Z,scan_20260216T012745Z,forecast,P1,P1__forecast__version_3_1__htessel_lisflood__control_forecast,cems-glofas-forecast,version_3_1,htessel_lisflood,control_forecast,2019-11-05,dry_run,,dry_run,probe not executed in dry-run mode,repro/glofas_coverage_scan_runs/scan_20260216T012745Z/downloads/forecast/P1__forecast__version_3_1__htessel_lisflood__control_forecast/2019-11-05.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""day"": [""05""], ""download_format"": ""zip"", ""hydrological_model"": [""htessel_lisflood""], ""leadtime_hour"": [""24""], ""month"": [""11""], ""product_type"": [""control_forecast""], ""system_version"": [""version_3_1""], ""variable"": [""river_discharge_in_the_last_24_hours""], ""year"": [""2019""]}"
2026-02-16T01:27:45Z,scan_20260216T012745Z,forecast,P1,P1__forecast__version_3_1__htessel_lisflood__control_forecast,cems-glofas-forecast,version_3_1,htessel_lisflood,control_forecast,2026-02-16,dry_run,,dry_run,probe not executed in dry-run mode,repro/glofas_coverage_scan_runs/scan_20260216T012745Z/downloads/forecast/P1__forecast__version_3_1__htessel_lisflood__control_forecast/2026-02-16.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""day"": [""16""], ""download_format"": ""zip"", ""hydrological_model"": [""htessel_lisflood""], ""leadtime_hour"": [""24""], ""month"": [""02""], ""product_type"": [""control_forecast""], ""system_version"": [""version_3_1""], ""variable"": [""river_discharge_in_the_last_24_hours""], ""year"": [""2026""]}"
2026-02-16T01:27:45Z,scan_20260216T012745Z,forecast,P1,P1__forecast__version_3_1__htessel_lisflood__control_forecast,cems-glofas-forecast,version_3_1,htessel_lisflood,control_forecast,2022-12-26,dry_run,,dry_run,probe not executed in dry-run mode,repro/glofas_coverage_scan_runs/scan_20260216T012745Z/downloads/forecast/P1__forecast__version_3_1__htessel_lisflood__control_forecast/2022-12-26.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""day"": [""26""], ""download_format"": ""zip"", ""hydrological_model"": [""htessel_lisflood""], ""leadtime_hour"": [""24""], ""month"": [""12""], ""product_type"": [""control_forecast""], ""system_version"": [""version_3_1""], ""variable"": [""river_discharge_in_the_last_24_hours""], ""year"": [""2022""]}"
2026-02-16T01:27:45Z,scan_20260216T012745Z,forecast,P1,P1__forecast__version_3_1__htessel_lisflood__control_forecast,cems-glofas-forecast,version_3_1,htessel_lisflood,control_forecast,2020-02-03,dry_run,,dry_run,probe not executed in dry-run mode,repro/glofas_coverage_scan_runs/scan_20260216T012745Z/downloads/forecast/P1__forecast__version_3_1__htessel_lisflood__control_forecast/2020-02-03.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""day"": [""03""], ""download_format"": ""zip"", ""hydrological_model"": [""htessel_lisflood""], ""leadtime_hour"": [""24""], ""month"": [""02""], ""product_type"": [""control_forecast""], ""system_version"": [""version_3_1""], ""variable"": [""river_discharge_in_the_last_24_hours""], ""year"": [""2020""]}"
2026-02-16T01:27:45Z,scan_20260216T012745Z,forecast,P1,P1__forecast__version_3_1__htessel_lisflood__control_forecast,cems-glofas-forecast,version_3_1,htessel_lisflood,control_forecast,2020-05-03,budget_exhausted,,budget,max attempts reached for combo,,
2026-02-16T01:27:45Z,scan_20260216T012745Z,forecast,P1,P1__forecast__version_3_1__htessel_lisflood__control_forecast,cems-glofas-forecast,version_3_1,htessel_lisflood,control_forecast,2020-08-01,budget_exhausted,,budget,max attempts reached for combo,,
2026-02-16T01:27:45Z,scan_20260216T012745Z,forecast,P1,P1__forecast__version_3_1__htessel_lisflood__control_forecast,cems-glofas-forecast,version_3_1,htessel_lisflood,control_forecast,2020-10-30,budget_exhausted,,budget,max attempts reached for combo,,
2026-02-16T01:27:45Z,scan_20260216T012745Z,forecast,P1,P1__forecast__version_3_1__htessel_lisflood__control_forecast,cems-glofas-forecast,version_3_1,htessel_lisflood,control_forecast,2021-01-28,budget_exhausted,,budget,max attempts reached for combo,,
2026-02-16T01:27:45Z,scan_20260216T012745Z,forecast,P1,P1__forecast__version_3_1__htessel_lisflood__control_forecast,cems-glofas-forecast,version_3_1,htessel_lisflood,control_forecast,2021-04-28,budget_exhausted,,budget,max attempts reached for combo,,
2026-02-16T01:27:45Z,scan_20260216T012745Z,forecast,P1,P1__forecast__version_3_1__htessel_lisflood__control_forecast,cems-glofas-forecast,version_3_1,htessel_lisflood,control_forecast,2021-07-27,budget_exhausted,,budget,max attempts reached for combo,,
2026-02-16T01:27:45Z,scan_20260216T012745Z,forecast,P1,P1__forecast__version_3_1__htessel_lisflood__control_forecast,cems-glofas-forecast,version_3_1,htessel_lisflood,control_forecast,2021-10-25,budget_exhausted,,budget,max attempts reached for combo,,
2026-02-16T01:27:45Z,scan_20260216T012745Z,forecast,P1,P1__forecast__version_3_1__htessel_lisflood__control_forecast,cems-glofas-forecast,version_3_1,htessel_lisflood,control_forecast,2022-01-23,budget_exhausted,,budget,max attempts reached for combo,,
2026-02-16T01:27:45Z,scan_20260216T012745Z,forecast,P1,P1__forecast__version_3_1__htessel_lisflood__control_forecast,cems-glofas-forecast,version_3_1,htessel_lisflood,control_forecast,2022-04-23,budget_exhausted,,budget,max attempts reached for combo,,
2026-02-16T01:27:45Z,scan_20260216T012745Z,forecast,P1,P1__forecast__version_3_1__htessel_lisflood__control_forecast,cems-glofas-forecast,version_3_1,htessel_lisflood,control_forecast,2022-07-22,budget_exhausted,,budget,max attempts reached for combo,,
2026-02-16T01:27:45Z,scan_20260216T012745Z,forecast,P1,P1__forecast__version_3_1__htessel_lisflood__control_forecast,cems-glofas-forecast,version_3_1,htessel_lisflood,control_forecast,2022-10-20,budget_exhausted,,budget,max attempts reached for combo,,
2026-02-16T01:27:45Z,scan_20260216T012745Z,forecast,P1,P1__forecast__version_3_1__htessel_lisflood__control_forecast,cems-glofas-forecast,version_3_1,htessel_lisflood,control_forecast,2023-01-18,budget_exhausted,,budget,max attempts reached for combo,,
2026-02-16T01:27:45Z,scan_20260216T012745Z,forecast,P1,P1__forecast__version_3_1__htessel_lisflood__control_forecast,cems-glofas-forecast,version_3_1,htessel_lisflood,control_forecast,2023-04-18,budget_exhausted,,budget,max attempts reached for combo,,
2026-02-16T01:27:45Z,scan_20260216T012745Z,forecast,P1,P1__forecast__version_3_1__htessel_lisflood__control_forecast,cems-glofas-forecast,version_3_1,htessel_lisflood,control_forecast,2023-07-17,budget_exhausted,,budget,max attempts reached for combo,,
2026-02-16T01:27:45Z,scan_20260216T012745Z,forecast,P1,P1__forecast__version_3_1__htessel_lisflood__control_forecast,cems-glofas-forecast,version_3_1,htessel_lisflood,control_forecast,2023-10-15,budget_exhausted,,budget,max attempts reached for combo,,
2026-02-16T01:27:45Z,scan_20260216T012745Z,forecast,P1,P1__forecast__version_3_1__htessel_lisflood__control_forecast,cems-glofas-forecast,version_3_1,htessel_lisflood,control_forecast,2024-01-13,budget_exhausted,,budget,max attempts reached for combo,,
2026-02-16T01:27:45Z,scan_20260216T012745Z,forecast,P1,P1__forecast__version_3_1__htessel_lisflood__control_forecast,cems-glofas-forecast,version_3_1,htessel_lisflood,control_forecast,2024-04-12,budget_exhausted,,budget,max attempts reached for combo,,
2026-02-16T01:27:45Z,scan_20260216T012745Z,forecast,P1,P1__forecast__version_3_1__htessel_lisflood__control_forecast,cems-glofas-forecast,version_3_1,htessel_lisflood,control_forecast,2024-07-11,budget_exhausted,,budget,max attempts reached for combo,,
2026-02-16T01:27:45Z,scan_20260216T012745Z,forecast,P1,P1__forecast__version_3_1__htessel_lisflood__control_forecast,cems-glofas-forecast,version_3_1,htessel_lisflood,control_forecast,2024-10-09,budget_exhausted,,budget,max attempts reached for combo,,
2026-02-16T01:27:45Z,scan_20260216T012745Z,forecast,P1,P1__forecast__version_3_1__htessel_lisflood__control_forecast,cems-glofas-forecast,version_3_1,htessel_lisflood,control_forecast,2025-01-07,budget_exhausted,,budget,max attempts reached for combo,,
2026-02-16T01:27:45Z,scan_20260216T012745Z,forecast,P1,P1__forecast__version_3_1__htessel_lisflood__control_forecast,cems-glofas-forecast,version_3_1,htessel_lisflood,control_forecast,2025-04-07,budget_exhausted,,budget,max attempts reached for combo,,
2026-02-16T01:27:45Z,scan_20260216T012745Z,forecast,P1,P1__forecast__version_3_1__htessel_lisflood__control_forecast,cems-glofas-forecast,version_3_1,htessel_lisflood,control_forecast,2025-07-06,budget_exhausted,,budget,max attempts reached for combo,,
2026-02-16T01:27:45Z,scan_20260216T012745Z,forecast,P1,P1__forecast__version_3_1__htessel_lisflood__control_forecast,cems-glofas-forecast,version_3_1,htessel_lisflood,control_forecast,2025-10-04,budget_exhausted,,budget,max attempts reached for combo,,
2026-02-16T01:27:45Z,scan_20260216T012745Z,forecast,P1,P1__forecast__version_3_1__htessel_lisflood__control_forecast,cems-glofas-forecast,version_3_1,htessel_lisflood,control_forecast,2026-01-02,budget_exhausted,,budget,max attempts reached for combo,,
2026-02-16T01:27:45Z,scan_20260216T012745Z,forecast,P1,P1__forecast__version_3_1__lisflood__control_forecast,cems-glofas-forecast,version_3_1,lisflood,control_forecast,2021-06-15,dry_run,,dry_run,probe not executed in dry-run mode,repro/glofas_coverage_scan_runs/scan_20260216T012745Z/downloads/forecast/P1__forecast__version_3_1__lisflood__control_forecast/2021-06-15.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""day"": [""15""], ""download_format"": ""zip"", ""hydrological_model"": [""lisflood""], ""leadtime_hour"": [""24""], ""month"": [""06""], ""product_type"": [""control_forecast""], ""system_version"": [""version_3_1""], ""variable"": [""river_discharge_in_the_last_24_hours""], ""year"": [""2021""]}"
2026-02-16T01:27:45Z,scan_20260216T012745Z,forecast,P1,P1__forecast__version_3_1__lisflood__control_forecast,cems-glofas-forecast,version_3_1,lisflood,control_forecast,2021-05-26,dry_run,,dry_run,probe not executed in dry-run mode,repro/glofas_coverage_scan_runs/scan_20260216T012745Z/downloads/forecast/P1__forecast__version_3_1__lisflood__control_forecast/2021-05-26.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""day"": [""26""], ""download_format"": ""zip"", ""hydrological_model"": [""lisflood""], ""leadtime_hour"": [""24""], ""month"": [""05""], ""product_type"": [""control_forecast""], ""system_version"": [""version_3_1""], ""variable"": [""river_discharge_in_the_last_24_hours""], ""year"": [""2021""]}"
