timestamp_utc,run_id,lane,priority,combo_id,dataset,system_version,hydrological_model,product_type,probe_date,status,bytes,error_class,error_message,output_path,request_json
2026-02-16T01:28:33Z,scan_20260216T012831Z,reforecast,P2,P2__reforecast__version_4_0__htessel_lisflood__control_reforecast,cems-glofas-reforecast,version_4_0,htessel_lisflood,control_reforecast,2021-01-04,error,,invalid_request,"400 Client Error: Bad Request for url: https://ewds.climate.copernicus.eu/api/retrieve/v1/processes/cems-glofas-reforecast/execution
invalid request
Request has not produced a valid combination of values, please check your selection.
{'system_version': ['version_4_0'], 'hydrological_model': ['htessel_lisflood'], 'product_type': ['control_reforecast'], 'variable': ['river_discharge_in_the_last_24_hours'], 'data_format': ['grib'], 'area': ['37.2443931', '-122.272464', '36.8443931', '-121.872464'], 'hyear': ['2021'], 'hmonth': ['01'], 'hday': ['04'], 'leadtime_hour': ['24']}",repro/glofas_coverage_scan_runs/scan_20260216T012831Z/downloads/reforecast/P2__reforecast__version_4_0__htessel_lisflood__control_reforecast/2021-01-04.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""download_format"": ""zip"", ""hday"": [""04""], ""hmonth"": [""01""], ""hydrological_model"": [""htessel_lisflood""], ""hyear"": [""2021""], ""leadtime_hour"": [""24""], ""product_type"": [""control_reforecast""], ""system_version"": [""version_4_0""], ""variable"": [""river_discharge_in_the_last_24_hours""]}"
2026-02-16T01:28:34Z,scan_20260216T012831Z,reforecast,P2,P2__reforecast__version_4_0__htessel_lisflood__control_reforecast,cems-glofas-reforecast,version_4_0,htessel_lisflood,control_reforecast,2020-12-31,error,,invalid_request,"400 Client Error: Bad Request for url: https://ewds.climate.copernicus.eu/api/retrieve/v1/processes/cems-glofas-reforecast/execution
invalid request
Request has not produced a valid combination of values, please check your selection.
{'system_version': ['version_4_0'], 'hydrological_model': ['htessel_lisflood'], 'product_type': ['control_reforecast'], 'variable': ['river_discharge_in_the_last_24_hours'], 'data_format': ['grib'], 'area': ['37.2443931', '-122.272464', '36.8443931', '-121.872464'], 'hyear': ['2020'], 'hmonth': ['12'], 'hday': ['31'], 'leadtime_hour': ['24']}",repro/glofas_coverage_scan_runs/scan_20260216T012831Z/downloads/reforecast/P2__reforecast__version_4_0__htessel_lisflood__control_reforecast/2020-12-31.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""download_format"": ""zip"", ""hday"": [""31""], ""hmonth"": [""12""], ""hydrological_model"": [""htessel_lisflood""], ""hyear"": [""2020""], ""leadtime_hour"": [""24""], ""product_type"": [""control_reforecast""], ""system_version"": [""version_4_0""], ""variable"": [""river_discharge_in_the_last_24_hours""]}"
2026-02-16T01:28:34Z,scan_20260216T012831Z,reforecast,P2,P2__reforecast__version_4_0__htessel_lisflood__control_reforecast,cems-glofas-reforecast,version_4_0,htessel_lisflood,control_reforecast,1999-01-04,error,,invalid_request,"400 Client Error: Bad Request for url: https://ewds.climate.copernicus.eu/api/retrieve/v1/processes/cems-glofas-reforecast/execution
invalid request
Request has not produced a valid combination of values, please check your selection.
{'system_version': ['version_4_0'], 'hydrological_model': ['htessel_lisflood'], 'product_type': ['control_reforecast'], 'variable': ['river_discharge_in_the_last_24_hours'], 'data_format': ['grib'], 'area': ['37.2443931', '-122.272464', '36.8443931', '-121.872464'], 'hyear': ['1999'], 'hmonth': ['01'], 'hday': ['04'], 'leadtime_hour': ['24']}",repro/glofas_coverage_scan_runs/scan_20260216T012831Z/downloads/reforecast/P2__reforecast__version_4_0__htessel_lisflood__control_reforecast/1999-01-04.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""download_format"": ""zip"", ""hday"": [""04""], ""hmonth"": [""01""], ""hydrological_model"": [""htessel_lisflood""], ""hyear"": [""1999""], ""leadtime_hour"": [""24""], ""product_type"": [""control_reforecast""], ""system_version"": [""version_4_0""], ""variable"": [""river_discharge_in_the_last_24_hours""]}"
2026-02-16T01:28:35Z,scan_20260216T012831Z,reforecast,P2,P2__reforecast__version_4_0__htessel_lisflood__control_reforecast,cems-glofas-reforecast,version_4_0,htessel_lisflood,control_reforecast,2023-11-23,error,,invalid_request,"400 Client Error: Bad Request for url: https://ewds.climate.copernicus.eu/api/retrieve/v1/processes/cems-glofas-reforecast/execution
invalid request
Request has not produced a valid combination of values, please check your selection.
{'system_version': ['version_4_0'], 'hydrological_model': ['htessel_lisflood'], 'product_type': ['control_reforecast'], 'variable': ['river_discharge_in_the_last_24_hours'], 'data_format': ['grib'], 'area': ['37.2443931', '-122.272464', '36.8443931', '-121.872464'], 'hyear': ['2023'], 'hmonth': ['11'], 'hday': ['23'], 'leadtime_hour': ['24']}",repro/glofas_coverage_scan_runs/scan_20260216T012831Z/downloads/reforecast/P2__reforecast__version_4_0__htessel_lisflood__control_reforecast/2023-11-23.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""download_format"": ""zip"", ""hday"": [""23""], ""hmonth"": [""11""], ""hydrological_model"": [""htessel_lisflood""], ""hyear"": [""2023""], ""leadtime_hour"": [""24""], ""product_type"": [""control_reforecast""], ""system_version"": [""version_4_0""], ""variable"": [""river_discharge_in_the_last_24_hours""]}"
2026-02-16T01:28:35Z,scan_20260216T012831Z,reforecast,P2,P2__reforecast__version_4_0__htessel_lisflood__control_reforecast,cems-glofas-reforecast,version_4_0,htessel_lisflood,control_reforecast,2011-06-16,error,,invalid_request,"400 Client Error: Bad Request for url: https://ewds.climate.copernicus.eu/api/retrieve/v1/processes/cems-glofas-reforecast/execution
invalid request
Request has not produced a valid combination of values, please check your selection.
{'system_version': ['version_4_0'], 'hydrological_model': ['htessel_lisflood'], 'product_type': ['control_reforecast'], 'variable': ['river_discharge_in_the_last_24_hours'], 'data_format': ['grib'], 'area': ['37.2443931', '-122.272464', '36.8443931', '-121.872464'], 'hyear': ['2011'], 'hmonth': ['06'], 'hday': ['16'], 'leadtime_hour': ['24']}",repro/glofas_coverage_scan_runs/scan_20260216T012831Z/downloads/reforecast/P2__reforecast__version_4_0__htessel_lisflood__control_reforecast/2011-06-16.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""download_format"": ""zip"", ""hday"": [""16""], ""hmonth"": [""06""], ""hydrological_model"": [""htessel_lisflood""], ""hyear"": [""2011""], ""leadtime_hour"": [""24""], ""product_type"": [""control_reforecast""], ""system_version"": [""version_4_0""], ""variable"": [""river_discharge_in_the_last_24_hours""]}"
2026-02-16T01:28:35Z,scan_20260216T012831Z,reforecast,P2,P2__reforecast__version_4_0__htessel_lisflood__control_reforecast,cems-glofas-reforecast,version_4_0,htessel_lisflood,control_reforecast,1999-11-15,error,,invalid_request,"400 Client Error: Bad Request for url: https://ewds.climate.copernicus.eu/api/retrieve/v1/processes/cems-glofas-reforecast/execution
invalid request
Request has not produced a valid combination of values, please check your selection.
{'system_version': ['version_4_0'], 'hydrological_model': ['htessel_lisflood'], 'product_type': ['control_reforecast'], 'variable': ['river_discharge_in_the_last_24_hours'], 'data_format': ['grib'], 'area': ['37.2443931', '-122.272464', '36.8443931', '-121.872464'], 'hyear': ['1999'], 'hmonth': ['11'], 'hday': ['15'], 'leadtime_hour': ['24']}",repro/glofas_coverage_scan_runs/scan_20260216T012831Z/downloads/reforecast/P2__reforecast__version_4_0__htessel_lisflood__control_reforecast/1999-11-15.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""download_format"": ""zip"", ""hday"": [""15""], ""hmonth"": [""11""], ""hydrological_model"": [""htessel_lisflood""], ""hyear"": [""1999""], ""leadtime_hour"": [""24""], ""product_type"": [""control_reforecast""], ""system_version"": [""version_4_0""], ""variable"": [""river_discharge_in_the_last_24_hours""]}"
2026-02-16T01:28:36Z,scan_20260216T012831Z,reforecast,P2,P2__reforecast__version_4_0__htessel_lisflood__control_reforecast,cems-glofas-reforecast,version_4_0,htessel_lisflood,control_reforecast,2000-09-25,error,,invalid_request,"400 Client Error: Bad Request for url: https://ewds.climate.copernicus.eu/api/retrieve/v1/processes/cems-glofas-reforecast/execution
invalid request
Request has not produced a valid combination of values, please check your selection.
{'system_version': ['version_4_0'], 'hydrological_model': ['htessel_lisflood'], 'product_type': ['control_reforecast'], 'variable': ['river_discharge_in_the_last_24_hours'], 'data_format': ['grib'], 'area': ['37.2443931', '-122.272464', '36.8443931', '-121.872464'], 'hyear': ['2000'], 'hmonth': ['09'], 'hday': ['25'], 'leadtime_hour': ['24']}",repro/glofas_coverage_scan_runs/scan_20260216T012831Z/downloads/reforecast/P2__reforecast__version_4_0__htessel_lisflood__control_reforecast/2000-09-25.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""download_format"": ""zip"", ""hday"": [""25""], ""hmonth"": [""09""], ""hydrological_model"": [""htessel_lisflood""], ""hyear"": [""2000""], ""leadtime_hour"": [""24""], ""product_type"": [""control_reforecast""], ""system_version"": [""version_4_0""], ""variable"": [""river_discharge_in_the_last_24_hours""]}"
2026-02-16T01:28:36Z,scan_20260216T012831Z,reforecast,P2,P2__reforecast__version_4_0__htessel_lisflood__control_reforecast,cems-glofas-reforecast,version_4_0,htessel_lisflood,control_reforecast,2001-08-06,error,,invalid_request,"400 Client Error: Bad Request for url: https://ewds.climate.copernicus.eu/api/retrieve/v1/processes/cems-glofas-reforecast/execution
invalid request
Request has not produced a valid combination of values, please check your selection.
{'system_version': ['version_4_0'], 'hydrological_model': ['htessel_lisflood'], 'product_type': ['control_reforecast'], 'variable': ['river_discharge_in_the_last_24_hours'], 'data_format': ['grib'], 'area': ['37.2443931', '-122.272464', '36.8443931', '-121.872464'], 'hyear': ['2001'], 'hmonth': ['08'], 'hday': ['06'], 'leadtime_hour': ['24']}",repro/glofas_coverage_scan_runs/scan_20260216T012831Z/downloads/reforecast/P2__reforecast__version_4_0__htessel_lisflood__control_reforecast/2001-08-06.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""download_format"": ""zip"", ""hday"": [""06""], ""hmonth"": [""08""], ""hydrological_model"": [""htessel_lisflood""], ""hyear"": [""2001""], ""leadtime_hour"": [""24""], ""product_type"": [""control_reforecast""], ""system_version"": [""version_4_0""], ""variable"": [""river_discharge_in_the_last_24_hours""]}"
2026-02-16T01:28:36Z,scan_20260216T012831Z,reforecast,P2,P2__reforecast__version_4_0__htessel_lisflood__control_reforecast,cems-glofas-reforecast,version_4_0,htessel_lisflood,control_reforecast,2002-06-17,error,,invalid_request,"400 Client Error: Bad Request for url: https://ewds.climate.copernicus.eu/api/retrieve/v1/processes/cems-glofas-reforecast/execution
invalid request
Request has not produced a valid combination of values, please check your selection.
{'system_version': ['version_4_0'], 'hydrological_model': ['htessel_lisflood'], 'product_type': ['control_reforecast'], 'variable': ['river_discharge_in_the_last_24_hours'], 'data_format': ['grib'], 'area': ['37.2443931', '-122.272464', '36.8443931', '-121.872464'], 'hyear': ['2002'], 'hmonth': ['06'], 'hday': ['17'], 'leadtime_hour': ['24']}",repro/glofas_coverage_scan_runs/scan_20260216T012831Z/downloads/reforecast/P2__reforecast__version_4_0__htessel_lisflood__control_reforecast/2002-06-17.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""download_format"": ""zip"", ""hday"": [""17""], ""hmonth"": [""06""], ""hydrological_model"": [""htessel_lisflood""], ""hyear"": [""2002""], ""leadtime_hour"": [""24""], ""product_type"": [""control_reforecast""], ""system_version"": [""version_4_0""], ""variable"": [""river_discharge_in_the_last_24_hours""]}"
2026-02-16T01:28:37Z,scan_20260216T012831Z,reforecast,P2,P2__reforecast__version_4_0__htessel_lisflood__control_reforecast,cems-glofas-reforecast,version_4_0,htessel_lisflood,control_reforecast,2003-04-28,error,,invalid_request,"400 Client Error: Bad Request for url: https://ewds.climate.copernicus.eu/api/retrieve/v1/processes/cems-glofas-reforecast/execution
invalid request
Request has not produced a valid combination of values, please check your selection.
{'system_version': ['version_4_0'], 'hydrological_model': ['htessel_lisflood'], 'product_type': ['control_reforecast'], 'variable': ['river_discharge_in_the_last_24_hours'], 'data_format': ['grib'], 'area': ['37.2443931', '-122.272464', '36.8443931', '-121.872464'], 'hyear': ['2003'], 'hmonth': ['04'], 'hday': ['28'], 'leadtime_hour': ['24']}",repro/glofas_coverage_scan_runs/scan_20260216T012831Z/downloads/reforecast/P2__reforecast__version_4_0__htessel_lisflood__control_reforecast/2003-04-28.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""download_format"": ""zip"", ""hday"": [""28""], ""hmonth"": [""04""], ""hydrological_model"": [""htessel_lisflood""], ""hyear"": [""2003""], ""leadtime_hour"": [""24""], ""product_type"": [""control_reforecast""], ""system_version"": [""version_4_0""], ""variable"": [""river_discharge_in_the_last_24_hours""]}"
2026-02-16T01:28:54Z,scan_20260216T012831Z,reforecast,P2,P2__reforecast__version_4_0__lisflood__control_reforecast,cems-glofas-reforecast,version_4_0,lisflood,control_reforecast,2021-01-04,ok,343,,,repro/glofas_coverage_scan_runs/scan_20260216T012831Z/downloads/reforecast/P2__reforecast__version_4_0__lisflood__control_reforecast/2021-01-04.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""download_format"": ""zip"", ""hday"": [""04""], ""hmonth"": [""01""], ""hydrological_model"": [""lisflood""], ""hyear"": [""2021""], ""leadtime_hour"": [""24""], ""product_type"": [""control_reforecast""], ""system_version"": [""version_4_0""], ""variable"": [""river_discharge_in_the_last_24_hours""]}"
2026-02-16T01:28:54Z,scan_20260216T012831Z,reforecast,P2,P2__reforecast__version_4_0__lisflood__control_reforecast,cems-glofas-reforecast,version_4_0,lisflood,control_reforecast,2020-12-31,error,,invalid_request,"400 Client Error: Bad Request for url: https://ewds.climate.copernicus.eu/api/retrieve/v1/processes/cems-glofas-reforecast/execution
invalid request
Request has not produced a valid combination of values, please check your selection.
{'system_version': ['version_4_0'], 'hydrological_model': ['lisflood'], 'product_type': ['control_reforecast'], 'variable': ['river_discharge_in_the_last_24_hours'], 'data_format': ['grib'], 'area': ['37.2443931', '-122.272464', '36.8443931', '-121.872464'], 'hyear': ['2020'], 'hmonth': ['12'], 'hday': ['31'], 'leadtime_hour': ['24']}",repro/glofas_coverage_scan_runs/scan_20260216T012831Z/downloads/reforecast/P2__reforecast__version_4_0__lisflood__control_reforecast/2020-12-31.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""download_format"": ""zip"", ""hday"": [""31""], ""hmonth"": [""12""], ""hydrological_model"": [""lisflood""], ""hyear"": [""2020""], ""leadtime_hour"": [""24""], ""product_type"": [""control_reforecast""], ""system_version"": [""version_4_0""], ""variable"": [""river_discharge_in_the_last_24_hours""]}"
