timestamp_utc,run_id,lane,priority,combo_id,dataset,system_version,hydrological_model,product_type,probe_date,status,bytes,error_class,error_message,output_path,request_json
2026-02-16T01:28:13Z,scan_20260216T012813Z,forecast,P1,P1__forecast__version_3_1__htessel_lisflood__control_forecast,cems-glofas-forecast,version_3_1,htessel_lisflood,control_forecast,2021-06-15,dry_run,,dry_run,probe not executed in dry-run mode,repro/glofas_coverage_scan_runs/scan_20260216T012813Z/downloads/forecast/P1__forecast__version_3_1__htessel_lisflood__control_forecast/2021-06-15.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""day"": [""15""], ""download_format"": ""zip"", ""hydrological_model"": [""htessel_lisflood""], ""leadtime_hour"": [""24""], ""month"": [""06""], ""product_type"": [""control_forecast""], ""system_version"": [""version_3_1""], ""variable"": [""river_discharge_in_the_last_24_hours""], ""year"": [""2021""]}"
2026-02-16T01:28:13Z,scan_20260216T012813Z,forecast,P1,P1__forecast__version_3_1__htessel_lisflood__control_forecast,cems-glofas-forecast,version_3_1,htessel_lisflood,control_forecast,2021-05-26,dry_run,,dry_run,probe not executed in dry-run mode,repro/glofas_coverage_scan_runs/scan_20260216T012813Z/downloads/forecast/P1__forecast__version_3_1__htessel_lisflood__control_forecast/2021-05-26.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""day"": [""26""], ""download_format"": ""zip"", ""hydrological_model"": [""htessel_lisflood""], ""leadtime_hour"": [""24""], ""month"": [""05""], ""product_type"": [""control_forecast""], ""system_version"": [""version_3_1""], ""variable"": [""river_discharge_in_the_last_24_hours""], ""year"": [""2021""]}"
2026-02-16T01:28:13Z,scan_20260216T012813Z,forecast,P1,P1__forecast__version_3_1__htessel_lisflood__control_forecast,cems-glofas-forecast,version_3_1,htessel_lisflood,control_forecast,2019-11-05,dry_run,,dry_run,probe not executed in dry-run mode,repro/glofas_coverage_scan_runs/scan_20260216T012813Z/downloads/forecast/P1__forecast__version_3_1__htessel_lisflood__control_forecast/2019-11-05.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""day"": [""05""], ""download_format"": ""zip"", ""hydrological_model"": [""htessel_lisflood""], ""leadtime_hour"": [""24""], ""month"": [""11""], ""product_type"": [""control_forecast""], ""system_version"": [""version_3_1""], ""variable"": [""river_discharge_in_the_last_24_hours""], ""year"": [""2019""]}"
2026-02-16T01:28:13Z,scan_20260216T012813Z,forecast,P1,P1__forecast__version_3_1__htessel_lisflood__control_forecast,cems-glofas-forecast,version_3_1,htessel_lisflood,control_forecast,2026-02-16,dry_run,,dry_run,probe not executed in dry-run mode,repro/glofas_coverage_scan_runs/scan_20260216T012813Z/downloads/forecast/P1__forecast__version_3_1__htessel_lisflood__control_forecast/2026-02-16.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""day"": [""16""], ""download_format"": ""zip"", ""hydrological_model"": [""htessel_lisflood""], ""leadtime_hour"": [""24""], ""month"": [""02""], ""product_type"": [""control_forecast""], ""system_version"": [""version_3_1""], ""variable"": [""river_discharge_in_the_last_24_hours""], ""year"": [""2026""]}"
2026-02-16T01:28:13Z,scan_20260216T012813Z,forecast,P1,P1__forecast__version_3_1__htessel_lisflood__control_forecast,cems-glofas-forecast,version_3_1,htessel_lisflood,control_forecast,2022-12-26,dry_run,,dry_run,probe not executed in dry-run mode,repro/glofas_coverage_scan_runs/scan_20260216T012813Z/downloads/forecast/P1__forecast__version_3_1__htessel_lisflood__control_forecast/2022-12-26.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""day"": [""26""], ""download_format"": ""zip"", ""hydrological_model"": [""htessel_lisflood""], ""leadtime_hour"": [""24""], ""month"": [""12""], ""product_type"": [""control_forecast""], ""system_version"": [""version_3_1""], ""variable"": [""river_discharge_in_the_last_24_hours""], ""year"": [""2022""]}"
2026-02-16T01:28:13Z,scan_20260216T012813Z,forecast,P1,P1__forecast__version_3_1__htessel_lisflood__control_forecast,cems-glofas-forecast,version_3_1,htessel_lisflood,control_forecast,2020-02-03,dry_run,,dry_run,probe not executed in dry-run mode,repro/glofas_coverage_scan_runs/scan_20260216T012813Z/downloads/forecast/P1__forecast__version_3_1__htessel_lisflood__control_forecast/2020-02-03.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""day"": [""03""], ""download_format"": ""zip"", ""hydrological_model"": [""htessel_lisflood""], ""leadtime_hour"": [""24""], ""month"": [""02""], ""product_type"": [""control_forecast""], ""system_version"": [""version_3_1""], ""variable"": [""river_discharge_in_the_last_24_hours""], ""year"": [""2020""]}"
2026-02-16T01:28:13Z,scan_20260216T012813Z,forecast,P1,P1__forecast__version_3_1__lisflood__control_forecast,cems-glofas-forecast,version_3_1,lisflood,control_forecast,2021-06-15,dry_run,,dry_run,probe not executed in dry-run mode,repro/glofas_coverage_scan_runs/scan_20260216T012813Z/downloads/forecast/P1__forecast__version_3_1__lisflood__control_forecast/2021-06-15.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""day"": [""15""], ""download_format"": ""zip"", ""hydrological_model"": [""lisflood""], ""leadtime_hour"": [""24""], ""month"": [""06""], ""product_type"": [""control_forecast""], ""system_version"": [""version_3_1""], ""variable"": [""river_discharge_in_the_last_24_hours""], ""year"": [""2021""]}"
2026-02-16T01:28:13Z,scan_20260216T012813Z,forecast,P1,P1__forecast__version_3_1__lisflood__control_forecast,cems-glofas-forecast,version_3_1,lisflood,control_forecast,2021-05-26,dry_run,,dry_run,probe not executed in dry-run mode,repro/glofas_coverage_scan_runs/scan_20260216T012813Z/downloads/forecast/P1__forecast__version_3_1__lisflood__control_forecast/2021-05-26.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""day"": [""26""], ""download_format"": ""zip"", ""hydrological_model"": [""lisflood""], ""leadtime_hour"": [""24""], ""month"": [""05""], ""product_type"": [""control_forecast""], ""system_version"": [""version_3_1""], ""variable"": [""river_discharge_in_the_last_24_hours""], ""year"": [""2021""]}"
2026-02-16T01:28:13Z,scan_20260216T012813Z,forecast,P1,P1__forecast__version_3_1__lisflood__control_forecast,cems-glofas-forecast,version_3_1,lisflood,control_forecast,2019-11-05,dry_run,,dry_run,probe not executed in dry-run mode,repro/glofas_coverage_scan_runs/scan_20260216T012813Z/downloads/forecast/P1__forecast__version_3_1__lisflood__control_forecast/2019-11-05.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""day"": [""05""], ""download_format"": ""zip"", ""hydrological_model"": [""lisflood""], ""leadtime_hour"": [""24""], ""month"": [""11""], ""product_type"": [""control_forecast""], ""system_version"": [""version_3_1""], ""variable"": [""river_discharge_in_the_last_24_hours""], ""year"": [""2019""]}"
2026-02-16T01:28:13Z,scan_20260216T012813Z,forecast,P1,P1__forecast__version_3_1__lisflood__control_forecast,cems-glofas-forecast,version_3_1,lisflood,control_forecast,2026-02-16,dry_run,,dry_run,probe not executed in dry-run mode,repro/glofas_coverage_scan_runs/scan_20260216T012813Z/downloads/forecast/P1__forecast__version_3_1__lisflood__control_forecast/2026-02-16.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""day"": [""16""], ""download_format"": ""zip"", ""hydrological_model"": [""lisflood""], ""leadtime_hour"": [""24""], ""month"": [""02""], ""product_type"": [""control_forecast""], ""system_version"": [""version_3_1""], ""variable"": [""river_discharge_in_the_last_24_hours""], ""year"": [""2026""]}"
